n_classifiers,n_nodes,accuracy
75,"[11659, 11485, 11343, 11325, 11459, 11599, 11353, 11691, 11631, 11343, 11353, 11327, 11443, 11621, 11501, 11575, 11485, 11415, 11819, 11535, 11341, 11579, 11621, 11333, 11261, 11395, 11487, 11477, 11473, 11479, 11621, 11435, 11453, 11563, 11561, 11597, 11587, 11553, 11507, 11517, 11619, 11653, 11319, 11419, 11647, 11643, 11329, 11611, 11399, 11485, 11587, 11551, 11501, 11365, 11531, 11403, 11555, 11189, 11715, 11359, 11537, 11439, 11329, 11495, 11307, 11457, 11635, 11303, 11319, 11587, 11617, 11553, 11411, 11527, 11517]",0.7405626060948993
100,"[11471, 11353, 11645, 11523, 11575, 11549, 11585, 11613, 11205, 11587, 11329, 11485, 11399, 11455, 11557, 11533, 11623, 11615, 11397, 11457, 11413, 11431, 11601, 11567, 11487, 11475, 11425, 11121, 11493, 11621, 11389, 11361, 11551, 11631, 11305, 11421, 11545, 11355, 11449, 11487, 11655, 11469, 11685, 11281, 11477, 11525, 11535, 11497, 11693, 11627, 11643, 11721, 11411, 11409, 11613, 11559, 11509, 11417, 11621, 11395, 11573, 11613, 11519, 11567, 11505, 11547, 11657, 11139, 11691, 11369, 11545, 11373, 11555, 11533, 11479, 11517, 11497, 11717, 11479, 11391, 11367, 11667, 11321, 11709, 11499, 11501, 11359, 11459, 11631, 11407, 11649, 11621, 11329, 11583, 11443, 11475, 11291, 11415, 11787, 11341]",0.7401180179451944
5,"[11609, 11379, 11309, 11621, 11379]",0.7022067739067174
10,"[11403, 11315, 11575, 11427, 11785, 11623, 11335, 11701, 11413, 11483]",0.7161102578611268
25,"[11509, 11605, 11767, 11475, 11411, 11733, 11495, 11511, 11549, 11549, 11345, 11387, 11855, 11621, 11619, 11559, 11517, 11621, 11655, 11403, 11643, 11269, 11935, 11503, 11623]",0.730377495756204
50,"[11455, 11507, 11253, 11215, 11483, 11451, 11551, 11595, 11443, 11427, 11677, 11347, 11613, 11077, 11531, 11639, 11455, 11437, 11593, 11477, 11487, 11539, 11449, 11439, 11371, 11361, 11333, 11715, 11435, 11383, 11443, 11425, 11589, 11411, 11517, 11535, 11253, 11491, 11253, 11581, 11347, 11231, 11391, 11425, 11483, 11461, 11559, 11365, 11557, 11289]",0.7387842534960796
75,"[11563, 11479, 11239, 11347, 11339, 11817, 11671, 11517, 11449, 11587, 11465, 11751, 11491, 11569, 11527, 11637, 11515, 11603, 11483, 11625, 11559, 11401, 11425, 11503, 11415, 11629, 11519, 11709, 11407, 11585, 11423, 11467, 11069, 11533, 11357, 11573, 11305, 11369, 11611, 11469, 11259, 11341, 11543, 11417, 11461, 11355, 11451, 11251, 11377, 11553, 11679, 11481, 11265, 11717, 11585, 11655, 11443, 11429, 11615, 11521, 11417, 11569, 11499, 11473, 11373, 11599, 11477, 11399, 11439, 11449, 11455, 11451, 11479, 11509, 11379]",0.7423409586937192
100,"[11555, 11423, 11377, 11271, 11339, 11417, 11545, 11355, 11609, 11689, 11571, 11593, 11511, 11505, 11721, 11327, 11169, 11385, 11421, 11511, 11383, 11281, 11693, 11479, 11435, 11309, 11409, 11355, 11433, 11477, 11505, 11473, 11439, 11425, 11395, 11405, 11271, 11469, 11569, 11653, 11453, 11663, 11591, 11451, 11543, 11495, 11157, 11133, 11455, 11547, 11583, 11351, 11437, 11491, 11297, 11353, 11581, 11489, 11369, 11537, 11449, 11353, 11447, 11561, 11415, 11503, 11349, 11473, 11265, 11287, 11437, 11435, 11543, 11673, 11577, 11401, 11483, 11437, 11481, 11617, 11407, 11459, 11649, 11591, 11609, 11283, 11613, 11393, 11585, 11567, 11577, 11465, 11583, 11367, 11329, 11455, 11447, 11455, 11625, 11619]",0.7404009376768248
5,"[11431, 11549, 11345, 11461, 11305]",0.701358014711826
10,"[11611, 11587, 11665, 11659, 11317, 11371, 11671, 11411, 11355, 11519]",0.7127556381860803
25,"[11457, 11525, 11661, 11409, 11589, 11581, 11665, 11819, 11587, 11277, 11587, 11529, 11273, 11713, 11551, 11397, 11411, 11725, 11591, 11665, 11463, 11419, 11375, 11477, 11455]",0.7347829601487349
50,"[11439, 11543, 11355, 11437, 11561, 11515, 11567, 11531, 11235, 11617, 11507, 11421, 11479, 11441, 11465, 11515, 11301, 11539, 11515, 11567, 11759, 11305, 11811, 11217, 11539, 11627, 11465, 11359, 11281, 11487, 11511, 11389, 11275, 11479, 11515, 11473, 11465, 11287, 11547, 11427, 11467, 11365, 11547, 11533, 11645, 11469, 11251, 11489, 11517, 11541]",0.7387842534960796
75,"[11401, 11583, 11319, 11469, 11369, 11445, 11487, 11293, 11489, 11359, 11393, 11407, 11565, 11605, 11569, 11499, 11327, 11259, 11525, 11591, 11645, 11459, 11365, 11681, 11615, 11541, 11495, 11279, 11237, 11345, 11383, 11279, 11313, 11467, 11419, 11381, 11475, 11587, 11525, 11601, 11491, 11255, 11345, 11389, 11417, 11205, 11567, 11581, 11575, 11403, 11597, 11285, 11329, 11435, 11457, 11317, 11347, 11387, 11319, 11625, 11583, 11433, 11371, 11233, 11387, 11345, 11437, 11569, 11299, 11521, 11339, 11463, 11483, 11635, 11727]",0.7372484035243715
100,"[11543, 11587, 11505, 11585, 11655, 11547, 11553, 11347, 11541, 11631, 11267, 11583, 11409, 11565, 11527, 11511, 11407, 11437, 11549, 11537, 11665, 11381, 11451, 11399, 11627, 11305, 11459, 11495, 11309, 11475, 11221, 11367, 11555, 11477, 11313, 11481, 11269, 11257, 11389, 11525, 11507, 11401, 11423, 11129, 11497, 11713, 11389, 11521, 11417, 11301, 11283, 11643, 11515, 11373, 11693, 11377, 11387, 11429, 11315, 11671, 11521, 11735, 11641, 11559, 11341, 11567, 11413, 11375, 11387, 11587, 11565, 11519, 11721, 11345, 11779, 11587, 11659, 11451, 11617, 11655, 11433, 11431, 11513, 11661, 11307, 11287, 11655, 11469, 11297, 11393, 11531, 11717, 11329, 11461, 11431, 11601, 11645, 11381, 11569, 11581]",0.7430280494705359
5,"[11443, 11551, 11333, 11295, 11427]",0.700590089725972
10,"[11413, 11471, 11481, 11411, 11513, 11587, 11253, 11395, 11277, 11619]",0.7168781828469808
25,"[11513, 11361, 11453, 11599, 11549, 11627, 11715, 11573, 11715, 11435, 11599, 11349, 11531, 11269, 11453, 11459, 11585, 11521, 11429, 11477, 11617, 11371, 11351, 11227, 11537]",0.7320345970414679
50,"[11311, 11439, 11631, 11465, 11299, 11635, 11573, 11369, 11397, 11441, 11263, 11405, 11455, 11539, 11403, 11487, 11555, 11727, 11707, 11557, 11607, 11569, 11511, 11671, 11643, 11427, 11583, 11459, 11287, 11055, 11365, 11667, 11737, 11571, 11457, 11507, 11385, 11531, 11583, 11555, 11517, 11289, 11639, 11553, 11459, 11901, 11641, 11741, 11367, 11475]",0.7393096758548218
75,"[11545, 11409, 11457, 11371, 11367, 11313, 11515, 11547, 11605, 11575, 11329, 11463, 11559, 11437, 11499, 11227, 11595, 11605, 11477, 11371, 11805, 11155, 11609, 11311, 11583, 11613, 11627, 11433, 11685, 11331, 11267, 11487, 11609, 11603, 11321, 11827, 11429, 11271, 11555, 11341, 11415, 11443, 11585, 11389, 11519, 11443, 11701, 11523, 11531, 11635, 11617, 11583, 11437, 11373, 11625, 11459, 11565, 11219, 11517, 11605, 11601, 11659, 11467, 11485, 11395, 11581, 11895, 11567, 11499, 11615, 11417, 11491, 11555, 11469, 11707]",0.7426642955298682
100,"[11669, 11489, 11505, 11601, 11347, 11469, 11445, 11407, 11727, 11389, 11571, 11529, 11435, 11497, 11749, 11437, 11399, 11411, 11377, 11407, 11483, 11511, 11413, 11469, 11781, 11769, 11451, 11437, 11655, 11459, 11601, 11415, 11547, 11401, 11351, 11637, 11419, 11767, 11313, 11561, 11445, 11569, 11349, 11401, 11465, 11649, 11421, 11505, 11517, 11473, 11477, 11391, 11427, 11449, 11553, 11429, 11235, 11539, 11489, 11601, 11497, 11645, 11475, 11481, 11469, 11319, 11411, 11593, 11503, 11341, 11279, 11455, 11319, 11645, 11463, 11455, 11527, 11621, 11649, 11621, 11453, 11715, 11779, 11517, 11497, 11581, 11257, 11455, 11481, 11529, 11301, 11433, 11561, 11491, 11409, 11585, 11417, 11551, 11703, 11565]",0.7412092797671975
5,"[11497, 11617, 11467, 11369, 11545]",0.7037022067739067
10,"[11367, 11237, 11249, 11413, 11393, 11313, 11511, 11601, 11485, 11435]",0.7183736157141702
25,"[11461, 11637, 11497, 11571, 11603, 11609, 11521, 11411, 11563, 11815, 11373, 11367, 11307, 11539, 11253, 11563, 11727, 11657, 11649, 11515, 11497, 11245, 11703, 11469, 11393]",0.7345000404171045
50,"[11393, 11593, 11233, 11207, 11513, 11517, 11563, 11709, 11395, 11457, 11415, 11517, 11659, 11309, 11593, 11645, 11341, 11413, 11533, 11501, 11425, 11475, 11421, 11779, 11521, 11291, 11289, 11821, 11543, 11421, 11431, 11575, 11373, 11403, 11425, 11451, 11569, 11541, 11499, 11309, 11461, 11637, 11401, 11595, 11373, 11551, 11463, 11325, 11453, 11343]",0.7384204995554119
75,"[11419, 11577, 11417, 11649, 11295, 11805, 11615, 11421, 11277, 11453, 11265, 11595, 11631, 11355, 11543, 11449, 11589, 11547, 11287, 11553, 11613, 11435, 11597, 11451, 11213, 11327, 11667, 11331, 11393, 11455, 11577, 11487, 11521, 11569, 11675, 11613, 11181, 11461, 11689, 11469, 11473, 11295, 11593, 11431, 11463, 11357, 11311, 11419, 11637, 11523, 11425, 11497, 11537, 11447, 11303, 11461, 11179, 11307, 11411, 11715, 11459, 11737, 11581, 11577, 11535, 11441, 11361, 11421, 11377, 11311, 11325, 11745, 11565, 11539, 11369]",0.7416538679169025
100,"[11389, 11559, 11339, 11149, 11835, 11473, 11307, 11417, 11449, 11523, 11395, 11569, 11455, 11565, 11659, 11573, 11515, 11475, 11637, 11521, 11499, 11491, 11535, 11621, 11489, 11385, 11413, 11545, 11759, 11587, 11587, 11509, 11697, 11517, 11739, 11461, 11315, 11489, 11461, 11877, 11451, 11513, 11539, 11495, 11691, 11719, 11395, 11701, 11473, 11555, 11563, 11525, 11521, 11787, 11595, 11429, 11505, 11485, 11565, 11641, 11259, 11455, 11237, 11433, 11485, 11389, 11705, 11599, 11587, 11505, 11515, 11601, 11449, 11403, 11383, 11387, 11417, 11335, 11405, 11395, 11383, 11313, 11341, 11471, 11623, 11529, 11445, 11655, 11821, 11353, 11625, 11417, 11591, 11621, 11469, 11521, 11401, 11377, 11453, 11321]",0.7423409586937192
5,"[11459, 11369, 11549, 11491, 11505]",0.7051572225365775
10,"[11507, 11381, 11473, 11647, 11435, 11431, 11451, 11327, 11361, 11469]",0.7153827499797915
25,"[11423, 11555, 11603, 11613, 11341, 11463, 11641, 11413, 11453, 11579, 11679, 11447, 11297, 11153, 11577, 11529, 11485, 11417, 11517, 11311, 11597, 11351, 11505, 11287, 11649]",0.7342979548945113
50,"[11573, 11337, 11525, 11561, 11349, 11325, 11443, 11669, 11471, 11545, 11377, 11355, 11235, 11625, 11685, 11553, 11767, 11449, 11575, 11627, 11381, 11495, 11423, 11577, 11519, 11439, 11665, 11553, 11343, 11157, 11625, 11505, 11523, 11457, 11701, 11521, 11515, 11415, 11531, 11701, 11579, 11401, 11195, 11833, 11685, 11669, 11403, 11319, 11619, 11483]",0.7373696548379274
75,"[11361, 11449, 11273, 11707, 11773, 11369, 11553, 11553, 11645, 11521, 11503, 11499, 11493, 11395, 11557, 11417, 11517, 11417, 11613, 11527, 11437, 11513, 11491, 11397, 11235, 11199, 11437, 11449, 11183, 11469, 11545, 11759, 11327, 11585, 11397, 11369, 11277, 11619, 11339, 11495, 11423, 11475, 11497, 11487, 11343, 11453, 11397, 11581, 11277, 11409, 11547, 11541, 11637, 11555, 11681, 11467, 11515, 11343, 11405, 11561, 11611, 11443, 11387, 11417, 11489, 11487, 11383, 11547, 11239, 11423, 11747, 11541, 11525, 11427, 11537]",0.7408859429310484
100,"[11321, 11529, 11269, 11523, 11597, 11731, 11481, 11505, 11373, 11471, 11361, 11337, 11583, 11521, 11317, 11753, 11535, 11381, 11573, 11363, 11709, 11619, 11571, 11607, 11531, 11345, 11391, 11299, 11537, 11495, 11367, 11697, 11523, 11629, 11527, 11603, 11635, 11737, 11329, 11603, 11519, 11373, 11301, 11613, 11461, 11493, 11663, 11425, 11533, 11381, 11537, 11367, 11401, 11599, 11459, 11575, 11525, 11725, 11561, 11399, 11395, 11531, 11387, 11605, 11339, 11299, 11579, 11403, 11741, 11443, 11601, 11623, 11591, 11737, 11599, 11365, 11435, 11177, 11277, 11327, 11279, 11721, 11533, 11397, 11739, 11561, 11451, 11507, 11511, 11537, 11631, 11431, 11485, 11443, 11687, 11567, 11387, 11207, 11407, 11605]",0.7423409586937192
